City,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
Chennai,2022,7,25,6.2923,28.45,75.63,2.98
Chennai,2022,7,26,3.4243,27.11,83.97,2.33
Chennai,2022,7,27,6.648,27.76,80.18,2.17
Chennai,2022,7,28,6.5417,28.1,78.64,1.68
Chennai,2022,7,29,6.6516,28.49,77.08,1.71
Chennai,2022,7,30,6.6386,29.21,75.32,3.01
Chennai,2022,7,31,6.2333,28.87,78.92,3.03
Chennai,2022,8,1,6.3756,29.2,77.4,2.09
Chennai,2022,8,2,3.9948,29.35,74.09,2.28
Chennai,2022,8,3,3.0775,27.64,80.85,1.96
Chennai,2022,8,4,1.6481,27.68,79.7,2.92
Chennai,2022,8,5,3.1056,28.33,78.14,5.16
Chennai,2022,8,6,3.8844,27.99,79.09,5.16
Chennai,2022,8,7,3.1363,28.1,77.96,5.71
Chennai,2022,8,8,4.8578,28.31,76.48,6.45
Chennai,2022,8,9,4.7114,28.67,72.24,6.67
Chennai,2022,8,10,5.5642,28.89,69.3,6.52
Chennai,2022,8,11,5.7564,29.22,69.98,5.41
Chennai,2022,8,12,5.8596,29.83,69.58,4.36
Chennai,2022,8,13,5.503,29.28,70.75,3.79
Chennai,2022,8,14,3.828,29.8,65.72,3.67
Chennai,2022,8,15,4.9202,29.36,70.5,3.0
Chennai,2022,8,16,5.7629,28.55,79.44,3.51
Chennai,2022,8,17,6.1106,27.3,85.51,3.85
Chennai,2022,8,18,5.9232,28.0,79.58,3.17
Chennai,2022,8,19,3.6077,27.74,78.77,3.54
Chennai,2022,8,20,5.5498,29.32,72.62,3.62
Chennai,2022,8,21,4.6476,29.3,73.23,4.09
Chennai,2022,8,22,6.1663,29.01,77.63,4.42
Chennai,2022,8,23,5.9458,29.32,74.8,3.45
Chennai,2022,8,24,4.7986,27.76,79.67,3.3
Chennai,2022,8,25,6.2026,28.38,78.55,2.49
Chennai,2022,8,26,5.9165,27.11,84.17,2.33
Chennai,2022,8,27,4.6848,27.81,80.77,2.84
Chennai,2022,8,28,6.0029,28.01,81.4,2.4
Chennai,2022,8,29,5.5298,27.93,81.98,1.57
Chennai,2022,8,30,5.8968,28.09,80.06,2.02
Chennai,2022,8,31,4.1422,27.45,79.65,1.37
Chennai,2022,9,1,2.3191,27.5,77.82,1.21
Chennai,2022,9,2,6.3518,27.39,81.54,1.9
Chennai,2022,9,3,6.1735,28.13,80.48,2.1
Chennai,2022,9,4,6.4075,28.06,84.68,2.4
Chennai,2022,9,5,6.5635,28.31,83.29,2.62
Chennai,2022,9,6,5.832,28.18,81.79,2.53
Chennai,2022,9,7,2.7418,27.52,80.29,2.6
Chennai,2022,9,8,1.2715,26.86,84.31,2.53
Chennai,2022,9,9,4.1743,28.32,81.35,3.35
Chennai,2022,9,10,2.6474,28.27,81.64,4.48
Chennai,2022,9,11,3.7469,28.06,80.24,5.35
Chennai,2022,9,12,5.9532,27.93,80.49,5.2
Chennai,2022,9,13,6.3828,28.29,78.92,4.38
Chennai,2022,9,14,6.0286,28.57,79.78,3.59
Chennai,2022,9,15,2.7144,27.11,82.01,3.32
Chennai,2022,9,16,6.3,28.16,78.55,2.76
Chennai,2022,9,17,6.3271,28.64,78.48,2.8
Chennai,2022,9,18,6.2537,28.64,78.27,3.25
Chennai,2022,9,19,3.8326,27.82,79.47,3.46
Chennai,2022,9,20,5.1576,28.01,72.64,3.69
Chennai,2022,9,21,6.485,27.97,70.4,3.13
Chennai,2022,9,22,5.7526,28.75,72.72,2.49
Chennai,2022,9,23,6.3943,28.48,69.53,3.07
Chennai,2022,9,24,5.9119,28.92,72.72,3.24
Chennai,2022,9,25,6.0936,28.65,75.29,2.74
Chennai,2022,9,26,4.6843,29.05,76.43,1.8
Chennai,2022,9,27,5.6244,28.27,79.9,1.94
Chennai,2022,9,28,3.3346,26.83,86.66,3.13
Chennai,2022,9,29,1.9543,27.5,80.75,3.21
Chennai,2022,9,30,1.6738,26.9,83.63,3.7
Chennai,2022,10,1,2.4024,26.05,83.85,6.66
Chennai,2022,10,2,2.4391,27.05,77.79,5.08
Chennai,2022,10,3,3.181,27.96,77.2,4.1
Chennai,2022,10,4,3.5081,27.06,82.87,3.31
Chennai,2022,10,5,0.4099,26.19,86.75,2.82
Chennai,2022,10,6,3.4325,26.75,84.4,2.0
Chennai,2022,10,7,2.9981,27.3,80.74,1.88
Chennai,2022,10,8,4.5175,27.5,82.6,2.45
Chennai,2022,10,9,5.0962,27.17,85.88,3.03
Chennai,2022,10,10,4.7743,27.3,84.96,3.38
Chennai,2022,10,11,5.6798,27.46,84.91,4.23
Chennai,2022,10,12,5.8524,27.45,83.99,2.42
Chennai,2022,10,13,5.7062,27.48,82.14,1.94
Chennai,2022,10,14,2.9203,27.59,81.03,2.03
Chennai,2022,10,15,5.2855,27.18,83.7,2.66
Chennai,2022,10,16,5.6786,27.4,84.12,2.73
Chennai,2022,10,17,5.8867,27.86,82.1,2.51
Chennai,2022,10,18,5.7905,27.66,81.16,1.92
Chennai,2022,10,19,5.5898,27.67,80.37,2.44
Chennai,2022,10,20,5.4317,27.17,85.87,2.8
Chennai,2022,10,21,5.1346,27.25,85.29,3.34
Chennai,2022,10,22,4.1066,27.3,86.71,4.4
Chennai,2022,10,23,5.4197,27.44,76.08,4.49
Chennai,2022,10,24,5.6585,26.14,65.99,3.62
Chennai,2022,10,25,5.9652,26.1,64.27,2.9
Chennai,2022,10,26,6.2081,26.31,65.69,3.7
Chennai,2022,10,27,4.5425,26.44,75.1,4.17
Chennai,2022,10,28,4.6022,26.62,83.52,4.6
Chennai,2022,10,29,4.0073,27.01,80.51,5.02
Chennai,2022,10,30,4.7194,26.81,81.9,5.37
Chennai,2022,10,31,0.9166,25.71,90.31,4.47
Chennai,2022,11,1,1.1801,25.65,85.84,3.23
Chennai,2022,11,2,2.2824,25.63,88.37,3.93
Chennai,2022,11,3,3.792,25.67,86.58,3.68
Chennai,2022,11,4,4.7796,25.79,84.38,2.78
Chennai,2022,11,5,5.5685,26.43,85.01,3.7
Chennai,2022,11,6,5.1665,26.37,83.12,4.83
Chennai,2022,11,7,3.9876,26.06,84.97,4.45
Chennai,2022,11,8,4.1671,26.05,86.01,4.8
Chennai,2022,11,9,5.1094,26.32,83.88,4.82
Chennai,2022,11,10,3.947,26.27,83.05,6.08
Chennai,2022,11,11,0.7188,26.09,90.35,7.4
Chennai,2022,11,12,2.6782,26.44,87.95,4.6
Chennai,2022,11,13,2.1072,25.77,88.67,3.0
Chennai,2022,11,14,3.6607,26.26,85.98,4.28
Chennai,2022,11,15,4.23,25.97,82.74,4.23
Chennai,2022,11,16,5.0083,24.62,80.42,4.25
Chennai,2022,11,17,4.8386,24.14,76.68,5.12
Chennai,2022,11,18,3.984,24.47,76.51,5.4
Chennai,2022,11,19,4.4906,24.13,77.35,5.9
Chennai,2022,11,20,2.7934,23.07,78.95,6.15
Chennai,2022,11,21,1.1045,23.62,91.87,5.24
Chennai,2022,11,22,0.9139,25.39,92.14,4.5
Chennai,2022,11,23,3.6593,26.18,90.48,2.89
Chennai,2022,11,24,4.6313,25.91,87.32,2.75
Chennai,2022,11,25,4.6418,25.54,86.6,2.64
Chennai,2022,11,26,3.8652,25.84,84.6,2.4
Chennai,2022,11,27,4.0346,25.96,83.83,1.8
Chennai,2022,11,28,4.2842,25.71,81.23,2.63
Chennai,2022,11,29,4.9226,24.69,77.56,3.82
Chennai,2022,11,30,3.7987,24.64,83.2,3.48
Chennai,2022,12,1,4.3901,25.96,86.61,3.47
Chennai,2022,12,2,5.0842,26.07,83.68,3.13
Chennai,2022,12,3,4.5722,26.05,86.39,4.21
Chennai,2022,12,4,3.8335,25.82,86.35,4.81
Chennai,2022,12,5,3.9022,25.87,83.06,4.34
Chennai,2022,12,6,2.7732,25.36,79.81,5.07
Chennai,2022,12,7,3.2004,23.77,81.29,6.2
Chennai,2022,12,8,1.6159,22.52,81.86,9.06
Chennai,2022,12,9,1.3819,23.96,88.93,9.84
Chennai,2022,12,10,2.4002,25.03,89.81,6.75
Chennai,2022,12,11,2.4322,25.37,87.25,4.96
Chennai,2022,12,12,1.7472,25.26,90.18,4.77
Chennai,2022,12,13,4.86,25.5,87.95,3.32
Chennai,2022,12,14,4.5744,25.36,86.71,3.13
Chennai,2022,12,15,5.0662,24.34,83.55,3.0
Chennai,2022,12,16,4.6274,24.39,84.08,3.38
Chennai,2022,12,17,4.211,25.2,84.58,3.81
Chennai,2022,12,18,3.9674,24.86,81.93,5.41
Chennai,2022,12,19,4.2756,23.97,82.3,5.29
Chennai,2022,12,20,4.7662,24.21,82.48,5.55
Chennai,2022,12,21,3.8789,24.31,86.31,5.6
Chennai,2022,12,22,3.8525,24.32,83.39,5.8
Chennai,2022,12,23,3.6578,24.63,88.43,5.78
Chennai,2022,12,24,3.3511,25.34,87.36,6.26
Chennai,2022,12,25,3.6314,25.88,89.15,5.09
Chennai,2022,12,26,3.871,25.58,89.34,3.76
Chennai,2022,12,27,4.8043,25.1,89.17,3.07
Chennai,2022,12,28,4.8264,25.59,83.74,2.43
Chennai,2022,12,29,4.8178,25.27,82.49,1.94
Chennai,2022,12,30,5.0429,25.01,79.06,1.8
Chennai,2022,12,31,5.1233,24.7,78.67,1.73
Chennai,2023,1,1,5.045,24.36,80.51,2.13
Chennai,2023,1,2,4.9363,24.74,76.93,3.08
Chennai,2023,1,3,4.5348,24.67,77.4,3.53
Chennai,2023,1,4,4.5072,24.68,77.54,4.14
Chennai,2023,1,5,4.7414,24.6,74.79,5.25
Chennai,2023,1,6,4.1446,24.69,77.4,5.82
Chennai,2023,1,7,3.9324,24.44,80.41,5.02
Chennai,2023,1,8,4.0831,23.99,78.94,4.41
Chennai,2023,1,9,5.2265,22.92,72.99,4.36
Chennai,2023,1,10,5.2049,23.08,75.06,4.21
Chennai,2023,1,11,5.4216,23.16,76.15,3.27
Chennai,2023,1,12,5.5618,23.24,74.67,2.24
Chennai,2023,1,13,5.5222,23.15,75.4,2.06
Chennai,2023,1,14,5.9458,22.67,74.14,2.25
Chennai,2023,1,15,5.8046,22.54,75.5,2.18
Chennai,2023,1,16,5.8181,22.55,74.95,2.79
Chennai,2023,1,17,5.4622,23.2,73.37,2.55
Chennai,2023,1,18,5.2594,23.44,72.48,3.18
Chennai,2023,1,19,5.3873,23.68,71.9,3.0
Chennai,2023,1,20,3.8023,23.98,79.81,3.54
Chennai,2023,1,21,4.8617,24.24,78.13,4.28
Chennai,2023,1,22,4.2694,23.75,77.83,4.07
Chennai,2023,1,23,3.937,24.59,78.83,4.11
Chennai,2023,1,24,5.4749,24.54,75.5,3.53
Chennai,2023,1,25,5.3038,23.71,73.95,3.44
Chennai,2023,1,26,4.3145,24.11,72.82,3.57
Chennai,2023,1,27,5.4948,23.7,75.02,3.59
Chennai,2023,1,28,5.1149,23.93,78.0,3.91
Chennai,2023,1,29,4.8852,24.8,80.23,4.65
Chennai,2023,1,30,4.5958,25.5,82.63,4.66
Chennai,2023,1,31,3.7985,24.98,82.17,4.85
Chennai,2023,2,1,4.2658,25.47,76.48,5.43
Chennai,2023,2,2,3.1944,25.57,78.36,5.06
Chennai,2023,2,3,5.1958,25.8,78.3,4.96
Chennai,2023,2,4,5.3988,25.43,75.58,4.37
Chennai,2023,2,5,5.6424,25.0,72.68,3.56
Chennai,2023,2,6,5.25,24.88,73.16,3.09
Chennai,2023,2,7,5.2942,24.75,73.56,2.16
Chennai,2023,2,8,5.3126,24.95,73.76,2.76
Chennai,2023,2,9,5.5102,25.08,74.52,2.35
Chennai,2023,2,10,5.825,25.19,71.65,2.37
Chennai,2023,2,11,4.7578,25.14,68.28,2.09
Chennai,2023,2,12,5.6654,25.19,65.17,2.53
Chennai,2023,2,13,5.9914,25.12,64.43,2.68
Chennai,2023,2,14,5.5781,25.01,69.76,2.55
Chennai,2023,2,15,5.3498,24.71,72.74,2.64
Chennai,2023,2,16,5.9849,24.7,74.12,2.56
Chennai,2023,2,17,5.9683,24.7,73.6,2.73
Chennai,2023,2,18,5.9554,25.17,71.33,3.1
Chennai,2023,2,19,6.1618,25.52,69.58,3.13
Chennai,2023,2,20,5.953,25.76,65.54,2.47
Chennai,2023,2,21,6.1037,25.78,63.99,2.43
Chennai,2023,2,22,5.8978,25.77,65.33,2.93
Chennai,2023,2,23,6.4937,25.06,67.8,2.95
Chennai,2023,2,24,6.6041,25.32,63.89,2.44
Chennai,2023,2,25,6.6194,25.52,64.98,2.73
Chennai,2023,2,26,5.9904,25.42,67.37,3.07
Chennai,2023,2,27,6.4903,25.82,60.33,2.95
Chennai,2023,2,28,5.807,26.06,71.67,3.77
Chennai,2023,3,1,6.2165,26.55,72.45,4.29
Chennai,2023,3,2,6.7891,25.92,63.85,3.97
Chennai,2023,3,3,6.0329,25.88,68.59,3.71
Chennai,2023,3,4,6.1663,26.41,66.97,3.85
Chennai,2023,3,5,6.6002,26.45,69.87,3.89
Chennai,2023,3,6,6.6398,26.47,67.86,3.42
Chennai,2023,3,7,6.3648,26.36,68.22,3.18
Chennai,2023,3,8,6.2746,26.7,65.56,4.15
Chennai,2023,3,9,5.2416,27.22,64.5,3.73
Chennai,2023,3,10,5.1979,26.98,69.71,3.8
Chennai,2023,3,11,6.5813,26.76,70.07,3.94
Chennai,2023,3,12,6.6216,27.49,69.92,3.88
Chennai,2023,3,13,6.5621,27.91,66.41,3.51
Chennai,2023,3,14,6.0389,27.75,68.25,3.34
Chennai,2023,3,15,6.0271,27.95,71.71,3.76
Chennai,2023,3,16,6.0737,28.21,71.36,4.22
Chennai,2023,3,17,3.3883,27.93,75.24,3.53
Chennai,2023,3,18,4.4621,27.82,77.04,4.18
Chennai,2023,3,19,4.2413,27.49,77.8,3.1
Chennai,2023,3,20,5.3275,27.52,78.1,3.83
Chennai,2023,3,21,6.4946,28.24,75.92,3.3
Chennai,2023,3,22,6.2856,29.03,73.18,3.72
Chennai,2023,3,23,4.7918,28.81,76.23,4.04
Chennai,2023,3,24,6.6403,28.76,74.99,4.26
Chennai,2023,3,25,6.467,29.04,72.38,3.83
Chennai,2023,3,26,5.8164,28.96,73.4,3.35
Chennai,2023,3,27,6.4428,29.63,70.9,3.32
Chennai,2023,3,28,6.3936,29.31,71.86,3.94
Chennai,2023,3,29,6.6682,28.95,70.78,3.91
Chennai,2023,3,30,6.5606,28.58,70.01,3.63
Chennai,2023,3,31,6.7505,28.98,67.71,4.44
Chennai,2023,4,1,6.6036,29.27,71.17,4.35
Chennai,2023,4,2,6.3502,29.27,73.05,4.87
Chennai,2023,4,3,6.7464,29.34,74.12,4.67
Chennai,2023,4,4,6.5095,29.51,71.28,4.07
Chennai,2023,4,5,6.75,28.95,73.8,3.98
Chennai,2023,4,6,6.93,29.48,70.09,3.58
Chennai,2023,4,7,6.8738,29.29,68.71,3.43
Chennai,2023,4,8,6.8129,29.16,65.65,3.32
Chennai,2023,4,9,6.7562,28.94,68.3,3.38
Chennai,2023,4,10,7.0951,29.01,67.22,2.65
Chennai,2023,4,11,7.128,29.23,62.6,2.33
Chennai,2023,4,12,7.3133,29.74,57.99,2.59
Chennai,2023,4,13,6.9905,30.69,52.62,2.99
Chennai,2023,4,14,6.6773,30.61,57.99,3.61
Chennai,2023,4,15,6.096,31.07,55.87,3.28
Chennai,2023,4,16,6.5875,30.31,59.96,3.57
Chennai,2023,4,17,6.4603,31.03,57.25,4.0
Chennai,2023,4,18,6.7248,30.78,60.54,3.38
Chennai,2023,4,19,7.0942,30.8,61.09,3.75
Chennai,2023,4,20,6.8074,31.59,65.28,4.67
Chennai,2023,4,21,6.4042,31.85,64.69,4.96
Chennai,2023,4,22,5.64,31.62,65.45,4.3
Chennai,2023,4,23,6.0943,31.64,65.07,5.33
Chennai,2023,4,24,6.6218,30.84,67.85,5.09
Chennai,2023,4,25,6.3528,30.07,70.92,3.83
Chennai,2023,4,26,6.2642,30.48,63.51,3.24
Chennai,2023,4,27,5.8918,30.59,65.16,3.29
Chennai,2023,4,28,6.7958,30.92,65.36,3.69
Chennai,2023,4,29,5.7595,30.77,67.18,3.53
Chennai,2023,4,30,6.0235,30.83,64.38,3.72
Chennai,2023,5,1,4.4508,29.21,73.13,3.15
Chennai,2023,5,2,3.6662,28.1,81.9,3.47
Chennai,2023,5,3,4.153,27.83,82.81,3.32
Chennai,2023,5,4,5.8999,29.45,72.96,2.32
Chennai,2023,5,5,3.4258,28.25,78.33,1.9
Chennai,2023,5,6,5.2334,29.45,71.08,1.66
Chennai,2023,5,7,4.9222,29.32,73.2,2.66
Chennai,2023,5,8,6.6672,29.32,76.05,2.66
Chennai,2023,5,9,7.0306,29.95,71.53,2.88
Chennai,2023,5,10,5.6189,29.88,71.05,2.6
Chennai,2023,5,11,4.0956,30.41,70.36,2.48
Chennai,2023,5,12,4.7518,31.64,66.11,3.07
Chennai,2023,5,13,4.675,33.29,59.36,4.09
Chennai,2023,5,14,5.4475,34.15,55.34,4.49
Chennai,2023,5,15,5.9386,33.52,59.98,3.98
Chennai,2023,5,16,6.6835,33.34,59.73,3.8
Chennai,2023,5,17,6.3905,32.65,66.61,4.0
Chennai,2023,5,18,6.3533,31.37,71.2,3.81
Chennai,2023,5,19,6.2803,30.9,74.06,4.52
Chennai,2023,5,20,6.235,31.24,71.64,3.93
Chennai,2023,5,21,5.2135,30.29,76.56,3.73
Chennai,2023,5,22,6.0473,30.38,76.47,4.04
Chennai,2023,5,23,6.3518,30.76,72.5,4.1
Chennai,2023,5,24,6.5143,31.92,65.54,5.04
Chennai,2023,5,25,6.0365,33.23,57.15,3.7
Chennai,2023,5,26,5.7727,33.36,55.67,3.95
Chennai,2023,5,27,6.1322,33.84,55.62,3.33
Chennai,2023,5,28,5.4562,32.91,58.07,4.63
Chennai,2023,5,29,6.2942,32.38,63.99,4.04
Chennai,2023,5,30,5.7948,31.44,68.69,3.57
Chennai,2023,5,31,6.3463,31.25,69.9,2.35
Chennai,2023,6,1,5.7895,32.34,63.01,4.86
Chennai,2023,6,2,5.8601,33.1,57.72,3.95
Chennai,2023,6,3,5.7019,33.76,54.76,5.35
Chennai,2023,6,4,5.5853,33.53,55.26,4.29
Chennai,2023,6,5,5.9304,31.66,62.43,6.44
Chennai,2023,6,6,6.3358,32.2,59.27,5.69
Chennai,2023,6,7,4.8559,28.61,75.89,6.33
Chennai,2023,6,8,5.7926,31.11,66.19,5.96
Chennai,2023,6,9,5.7466,30.34,69.86,5.0
Chennai,2023,6,10,6.2323,31.31,65.1,2.99
Chennai,2023,6,11,5.7182,31.81,59.37,5.35
Chennai,2023,6,12,6.7639,31.78,63.28,4.64
Chennai,2023,6,13,6.5568,31.16,66.78,3.53
Chennai,2023,6,14,5.6767,30.27,71.26,4.47
Chennai,2023,6,15,6.4838,31.3,65.04,4.19
Chennai,2023,6,16,6.4193,32.16,64.13,3.84
Chennai,2023,6,17,1.938,29.26,72.75,5.26
Chennai,2023,6,18,2.5171,27.98,80.55,4.93
Chennai,2023,6,19,2.8658,29.47,75.81,4.49
Chennai,2023,6,20,4.1894,29.48,76.98,3.35
Chennai,2023,6,21,2.7835,27.48,81.24,2.75
Chennai,2023,6,22,4.2684,28.79,79.69,2.23
Chennai,2023,6,23,3.0672,29.25,77.83,2.77
Chennai,2023,6,24,4.1066,29.23,74.83,3.22
Chennai,2023,6,25,3.4315,28.27,80.21,4.09
Chennai,2023,6,26,4.2739,29.75,70.56,2.97
Chennai,2023,6,27,4.685,30.14,69.05,2.63
Chennai,2023,6,28,6.3998,29.66,68.03,3.96
Chennai,2023,6,29,6.4397,30.08,69.4,3.0
Chennai,2023,6,30,6.5916,30.74,66.42,3.25
Chennai,2023,7,1,5.1576,30.25,69.37,2.75
Chennai,2023,7,2,2.0935,27.44,78.47,5.22
Chennai,2023,7,3,2.7542,27.97,80.12,4.31
Chennai,2023,7,4,3.8194,28.23,79.22,3.75
Chennai,2023,7,5,3.8918,29.46,67.13,5.83
Chennai,2023,7,6,4.6913,29.09,69.75,5.49
Chennai,2023,7,7,5.7041,29.37,68.08,4.49
Chennai,2023,7,8,4.6754,29.72,69.84,3.44
Chennai,2023,7,9,6.324,29.79,70.06,2.82
Chennai,2023,7,10,2.149,28.83,77.62,3.34
Chennai,2023,7,11,3.5849,28.86,76.32,3.62
Chennai,2023,7,12,3.0312,29.08,73.82,3.1
Chennai,2023,7,13,5.5044,29.26,72.59,4.03
Chennai,2023,7,14,5.7564,29.93,71.98,3.84
Chennai,2023,7,15,6.1795,29.79,68.5,4.02
Chennai,2023,7,16,4.0663,30.05,71.23,2.8
Chennai,2023,7,17,5.2248,30.07,71.34,4.14
Chennai,2023,7,18,4.7921,30.27,68.44,5.0
Chennai,2023,7,19,5.305,30.18,64.86,5.65
Chennai,2023,7,20,3.845,30.02,65.02,6.73
Chennai,2023,7,21,4.4604,29.98,67.67,5.94
Chennai,2023,7,22,3.1219,29.94,68.46,5.46
Chennai,2023,7,23,1.6318,29.18,73.19,4.42
Chennai,2023,7,24,1.9015,27.96,79.37,4.97
Chennai,2023,7,25,1.4508,27.46,79.23,4.8
Chennai,2023,7,26,3.1898,28.81,74.17,5.61
Chennai,2023,7,27,5.675,29.15,68.17,6.08
Chennai,2023,7,28,6.1862,30.39,64.83,5.06
Chennai,2023,7,29,5.8447,31.12,62.34,5.86
Chennai,2023,7,30,5.8354,31.32,63.59,4.87
Chennai,2023,7,31,5.591,30.94,67.77,4.11
Chennai,2023,8,1,4.4604,31.57,64.38,4.49
Chennai,2023,8,2,5.3779,31.14,62.46,4.26
Chennai,2023,8,3,5.8411,31.04,66.03,3.74
Chennai,2023,8,4,6.2165,31.02,66.32,3.61
Chennai,2023,8,5,6.2458,31.2,65.45,3.36
Chennai,2023,8,6,6.3998,30.97,67.26,3.6
Chennai,2023,8,7,5.6266,30.64,67.78,3.75
Chennai,2023,8,8,3.7654,30.4,67.4,2.99
Chennai,2023,8,9,5.6849,30.0,71.83,2.98
Chennai,2023,8,10,4.3102,29.62,73.72,2.87
Chennai,2023,8,11,4.1707,29.61,72.25,2.41
Chennai,2023,8,12,5.3681,30.08,72.1,3.22
Chennai,2023,8,13,4.9608,29.8,73.46,2.63
Chennai,2023,8,14,5.2577,29.1,78.19,2.43
Chennai,2023,8,15,5.8994,28.94,77.09,2.93
Chennai,2023,8,16,6.3485,29.24,76.21,3.13
Chennai,2023,8,17,5.7211,28.76,80.85,3.3
Chennai,2023,8,18,4.4434,29.81,73.07,3.1
Chennai,2023,8,19,4.969,29.82,70.72,2.59
Chennai,2023,8,20,5.8927,29.92,71.66,2.95
Chennai,2023,8,21,5.9386,29.73,74.99,3.12
Chennai,2023,8,22,5.7862,29.22,78.93,3.19
Chennai,2023,8,23,5.8536,28.65,81.11,3.19
Chennai,2023,8,24,5.9038,27.85,84.03,2.35
Chennai,2023,8,25,5.555,28.26,82.66,2.65
Chennai,2023,8,26,5.5658,28.51,81.71,3.17
Chennai,2023,8,27,4.3846,28.78,79.99,2.34
Chennai,2023,8,28,5.9794,28.63,79.26,3.83
Chennai,2023,8,29,5.3707,28.29,81.77,3.14
Chennai,2023,8,30,5.5838,28.74,79.96,2.92
Chennai,2023,8,31,5.8968,28.18,84.84,2.83
Chennai,2023,9,1,6.0547,28.75,80.74,4.07
Chennai,2023,9,2,6.1553,28.18,84.27,3.71
Chennai,2023,9,3,4.4791,27.46,83.87,2.96
Chennai,2023,9,4,2.8116,27.68,79.72,3.95
Chennai,2023,9,5,1.4695,28.08,75.87,4.76
Chennai,2023,9,6,4.121,28.21,80.55,4.49
Chennai,2023,9,7,5.9933,28.23,79.55,4.82
Chennai,2023,9,8,5.9652,28.23,77.26,4.64
Chennai,2023,9,9,6.3607,27.93,78.56,4.1
Chennai,2023,9,10,3.2834,26.91,84.83,3.61
Chennai,2023,9,11,3.3269,28.06,78.55,3.21
Chennai,2023,9,12,4.0138,28.81,76.71,2.96
Chennai,2023,9,13,5.196,28.81,77.87,2.84
Chennai,2023,9,14,4.7546,28.94,77.34,3.96
Chennai,2023,9,15,5.9978,28.48,77.47,4.49
Chennai,2023,9,16,5.5646,27.63,82.93,4.42
Chennai,2023,9,17,5.2457,28.13,82.79,3.42
Chennai,2023,9,18,5.5378,28.22,82.13,3.53
Chennai,2023,9,19,5.4475,27.92,82.96,3.76
Chennai,2023,9,20,5.2973,27.75,82.64,3.02
Chennai,2023,9,21,3.2071,27.15,84.23,3.43
Chennai,2023,9,22,5.5757,28.22,82.57,3.54
Chennai,2023,9,23,5.8615,28.61,84.47,3.93
Chennai,2023,9,24,6.4217,28.3,84.45,3.54
Chennai,2023,9,25,6.3504,26.79,88.59,3.35
Chennai,2023,9,26,5.2956,27.58,85.21,3.64
Chennai,2023,9,27,6.1267,27.77,82.77,3.22
Chennai,2023,9,28,6.0266,28.02,82.37,3.07
Chennai,2023,9,29,5.9573,27.59,85.03,4.45
Chennai,2023,9,30,5.3494,27.72,80.61,3.91
Chennai,2023,10,1,5.7578,27.44,82.99,4.73
Chennai,2023,10,2,5.681,27.53,82.8,5.1
Chennai,2023,10,3,5.6525,28.57,78.69,4.02
Chennai,2023,10,4,4.5878,28.87,80.29,3.02
Chennai,2023,10,5,5.1871,28.96,80.17,2.34
Chennai,2023,10,6,5.3806,28.36,82.18,2.35
Chennai,2023,10,7,5.419,28.68,82.33,2.22
Chennai,2023,10,8,5.0974,28.23,85.94,3.08
Chennai,2023,10,9,5.388,28.05,85.96,2.71
Chennai,2023,10,10,5.5289,28.03,86.32,2.4
Chennai,2023,10,11,5.7295,28.04,82.89,2.2
Chennai,2023,10,12,5.8193,27.62,80.09,2.63
Chennai,2023,10,13,4.242,27.16,79.15,2.48
Chennai,2023,10,14,3.858,27.58,81.34,2.25
Chennai,2023,10,15,4.7794,27.34,83.92,2.03
Chennai,2023,10,16,4.9558,27.73,82.46,2.61
Chennai,2023,10,17,5.707,27.83,79.77,3.29
Chennai,2023,10,18,5.4706,27.73,75.35,3.4
Chennai,2023,10,19,4.8341,27.62,77.26,3.05
Chennai,2023,10,20,5.3736,27.65,78.06,2.76
Chennai,2023,10,21,4.5826,27.74,81.5,4.06
Chennai,2023,10,22,5.4259,27.78,79.91,3.98
Chennai,2023,10,23,5.3882,27.41,68.17,3.11
Chennai,2023,10,24,5.6023,27.22,69.26,2.18
Chennai,2023,10,25,5.539,27.61,71.58,2.51
Chennai,2023,10,26,4.6416,27.34,76.89,2.84
Chennai,2023,10,27,4.6598,27.55,78.88,3.08
Chennai,2023,10,28,5.2495,27.89,78.68,2.56
Chennai,2023,10,29,4.7462,27.43,83.19,2.79
Chennai,2023,10,30,2.5142,26.63,85.25,2.84
Chennai,2023,10,31,3.828,27.41,80.58,4.28
Chennai,2023,11,1,3.8254,27.75,83.84,4.78
Chennai,2023,11,2,4.3001,27.78,82.65,3.41
Chennai,2023,11,3,3.6408,26.99,88.05,2.43
Chennai,2023,11,4,2.4216,26.95,86.19,3.05
Chennai,2023,11,5,5.0275,26.7,85.35,1.78
Chennai,2023,11,6,3.7829,27.14,83.1,1.9
Chennai,2023,11,7,3.5186,26.96,85.91,3.03
Chennai,2023,11,8,4.2682,26.76,86.15,2.75
Chennai,2023,11,9,2.9784,26.59,87.36,2.72
Chennai,2023,11,10,4.5874,27.06,83.34,4.02
Chennai,2023,11,11,5.0292,26.6,78.08,4.46
Chennai,2023,11,12,4.3646,26.87,75.52,4.83
Chennai,2023,11,13,3.589,27.06,81.36,5.47
Chennai,2023,11,14,1.1546,26.14,88.39,5.38
Chennai,2023,11,15,1.1278,26.13,90.77,5.64
Chennai,2023,11,16,3.6223,26.8,84.68,4.61
Chennai,2023,11,17,4.8859,26.74,85.04,4.28
Chennai,2023,11,18,4.8994,27.01,84.42,5.13
